X Y Z R G B
-6.727132635902359492e-02 -3.483111379694054488e+00 6.634380393470500792e+00 1.470000000000000000e+02 1.740000000000000000e+02 8.200000000000000000e+01
1.761139970084111550e-01 -2.931168049726936342e+00 4.683729440444613701e+00 2.240000000000000000e+02 2.510000000000000000e+02 2.290000000000000000e+02
4.371932752298917646e-01 -2.567943334052554594e+00 4.308945582729656998e+00 1.250000000000000000e+02 1.630000000000000000e+02 5.000000000000000000e+01
4.995746025498392640e-01 -2.487760676572153162e+00 4.527632977405884773e+00 1.330000000000000000e+02 1.570000000000000000e+02 1.160000000000000000e+02
4.925604165330130790e-01 -3.919116021539525541e+00 7.162528085045870796e+00 1.290000000000000000e+02 1.660000000000000000e+02 6.700000000000000000e+01
2.305660090775344395e-01 -2.350365341256566598e+00 2.913121332414667197e+00 1.400000000000000000e+01 2.400000000000000000e+01 1.500000000000000000e+01
1.694781173007832986e-01 -2.365707599996368593e+00 1.997994189099073559e+00 1.100000000000000000e+01 1.900000000000000000e+01 1.700000000000000000e+01
6.628975094814425206e-02 -3.778995776488519809e+00 6.932675266720437435e+00 1.230000000000000000e+02 1.590000000000000000e+02 2.700000000000000000e+01
1.070525747273531447e+00 -3.263104978820032809e+00 6.552017315015134180e+00 1.330000000000000000e+02 1.640000000000000000e+02 5.800000000000000000e+01
-9.103879414492220545e-02 -3.240007226312696442e+00 6.552017315015134180e+00 1.290000000000000000e+02 1.670000000000000000e+02 5.900000000000000000e+01
-3.391019390862485827e-01 -2.229452303100020849e+00 3.555443953427811277e+00 1.250000000000000000e+02 1.620000000000000000e+02 8.600000000000000000e+01
5.237766374457727414e-01 -3.427969174379794204e+00 6.908958913440110372e+00 1.250000000000000000e+02 1.640000000000000000e+02 5.000000000000000000e+01
-3.110554071986096347e-01 -2.257524432445877416e+00 2.980397778265334363e+00 1.330000000000000000e+02 1.730000000000000000e+02 3.100000000000000000e+01
2.163280059227087326e-01 -2.347415495532285235e+00 3.732733798493344857e+00 1.360000000000000000e+02 1.610000000000000000e+02 1.110000000000000000e+02
-2.735041504222380767e-04 -3.889694249456878694e+00 7.512616560413634126e+00 1.310000000000000000e+02 1.670000000000000000e+02 7.000000000000000000e+01
-2.341242165915194129e-01 -2.344317372175689584e+00 3.670173530198463485e+00 1.290000000000000000e+02 1.670000000000000000e+02 5.800000000000000000e+01
6.578873766122808608e-02 -2.545627764818211514e+00 2.868398203918124167e+00 1.500000000000000000e+01 2.000000000000000000e+01 2.000000000000000000e+01
-3.646638557022596761e-01 -2.975482208571661680e+00 5.959530211182459070e+00 1.520000000000000000e+02 1.870000000000000000e+02 5.500000000000000000e+01
1.644475332686687330e-01 -3.337986094461908859e+00 6.632816000120892674e+00 1.350000000000000000e+02 1.710000000000000000e+02 8.300000000000000000e+01
8.764800740949147961e-01 -3.491945558391968518e+00 7.021730458880647952e+00 1.290000000000000000e+02 1.700000000000000000e+02 5.100000000000000000e+01
1.372918224109884511e+00 -3.159783693310010300e+00 6.769720561132849923e+00 1.600000000000000000e+02 1.680000000000000000e+02 1.180000000000000000e+02
9.090587498753843754e-02 -2.361239382740029313e+00 4.050854506214352391e+00 1.260000000000000000e+02 1.630000000000000000e+02 8.200000000000000000e+01
2.113587753794531066e-01 -2.237581010488731259e+00 2.565785910584553520e+00 1.700000000000000000e+01 2.500000000000000000e+01 2.300000000000000000e+01
9.068783020967977615e-01 -2.682133568358017417e+00 2.222742311379856783e+00 1.400000000000000000e+02 1.730000000000000000e+02 5.300000000000000000e+01
-3.380999125124162230e-01 -1.999067808145051695e+00 3.307355237831888228e+00 1.170000000000000000e+02 1.600000000000000000e+02 7.100000000000000000e+01
7.127048024488195077e-01 -3.636646515497365950e+00 7.569701438583076758e+00 1.300000000000000000e+02 1.700000000000000000e+02 4.700000000000000000e+01
3.893413600341339431e-01 -2.457157936940740139e+00 5.375879912802573379e+00 1.350000000000000000e+02 1.750000000000000000e+02 3.800000000000000000e+01
1.554548379551532189e-01 -2.891127862295928441e+00 4.807878586999541071e+00 2.140000000000000000e+02 2.430000000000000000e+02 2.080000000000000000e+02
7.547157261263771899e-02 -2.238429666742226765e+00 1.472970137927653855e+00 1.700000000000000000e+01 2.100000000000000000e+01 2.400000000000000000e+01
-9.339560975080977989e-02 -2.998968506371483933e+00 5.731236666714988992e+00 1.400000000000000000e+02 1.740000000000000000e+02 6.700000000000000000e+01
9.736562810045599203e-01 -3.819087078425099424e+00 6.996219656770207962e+00 1.200000000000000000e+02 1.600000000000000000e+02 4.700000000000000000e+01
9.328799053144871678e-01 -2.633392067779236623e+00 6.352777421697157756e+00 1.590000000000000000e+02 1.770000000000000000e+02 9.300000000000000000e+01
4.924019267210327788e-01 -2.308811874981523182e+00 3.605650137885445528e+00 1.200000000000000000e+01 2.100000000000000000e+01 8.000000000000000000e+00
1.149726829343054035e+00 -3.415811936336423216e+00 6.239775820776114479e+00 1.410000000000000000e+02 1.790000000000000000e+02 6.200000000000000000e+01
9.324402455164300108e-01 -3.554485375523896540e+00 7.385737384631643643e+00 1.290000000000000000e+02 1.700000000000000000e+02 4.100000000000000000e+01
2.438633123437655981e-01 -2.221047545216876973e+00 4.138135700707403331e+00 1.390000000000000000e+02 1.780000000000000000e+02 3.100000000000000000e+01
1.356443619590120275e-01 -4.066976401883136027e+00 6.950116168587013199e+00 1.350000000000000000e+02 1.670000000000000000e+02 9.200000000000000000e+01
7.866196743511257861e-01 -2.976208157847439306e+00 6.512608486880792746e+00 1.280000000000000000e+02 1.670000000000000000e+02 5.200000000000000000e+01
-2.735041504222380767e-04 -3.889694249456878694e+00 7.512616560413634126e+00 1.310000000000000000e+02 1.670000000000000000e+02 7.000000000000000000e+01
-8.167291201385194765e-02 -3.308237130575635732e+00 6.388247162860682060e+00 1.440000000000000000e+02 1.750000000000000000e+02 6.600000000000000000e+01
1.054430333582464033e-02 -2.266987450900069145e+00 3.545436446213165116e+00 1.360000000000000000e+02 1.660000000000000000e+02 1.020000000000000000e+02
1.114701867469229946e+00 -3.918492301274891787e+00 6.984839482508186315e+00 1.320000000000000000e+02 1.590000000000000000e+02 5.300000000000000000e+01
1.009596345308760634e+00 -3.270548612455250748e+00 5.861847871494254569e+00 1.430000000000000000e+02 1.790000000000000000e+02 5.400000000000000000e+01
1.301298814324606923e+00 -4.783548752437867257e+00 8.532631955736489360e+00 1.530000000000000000e+02 1.860000000000000000e+02 9.200000000000000000e+01
4.924325900636516429e-01 -4.644604355443983756e+00 7.804615531086866120e+00 1.400000000000000000e+02 1.760000000000000000e+02 9.800000000000000000e+01
6.138568536867797798e-01 -4.112435745442364343e+00 7.726776930688674661e+00 1.280000000000000000e+02 1.680000000000000000e+02 5.600000000000000000e+01
9.184220856624435436e-01 -3.540451883998600557e+00 7.673257925868870899e+00 1.380000000000000000e+02 1.700000000000000000e+02 4.400000000000000000e+01
1.408571998936364755e+00 -3.524445002668258997e+00 6.893266438586096001e+00 1.390000000000000000e+02 1.790000000000000000e+02 4.800000000000000000e+01
1.678613282325120748e+00 -4.868148485865416042e+00 8.254715017946493205e+00 1.670000000000000000e+02 1.810000000000000000e+02 1.410000000000000000e+02
1.047765425553108809e+00 -4.048173071952470004e+00 7.871914974444497837e+00 1.260000000000000000e+02 1.680000000000000000e+02 5.400000000000000000e+01
7.419118775258921605e-01 -4.505184489014157911e+00 7.781085784617126855e+00 1.230000000000000000e+02 1.670000000000000000e+02 7.100000000000000000e+01
1.143121612978044821e+00 -4.287223070417328863e+00 7.784232449331662806e+00 1.240000000000000000e+02 1.690000000000000000e+02 6.100000000000000000e+01
1.060996255838837499e+00 -5.360246218289786313e+00 8.109955280499868024e+00 1.340000000000000000e+02 1.720000000000000000e+02 1.000000000000000000e+02
4.960470583784731824e-01 -5.361759497133822272e+00 8.712258138441336897e+00 1.370000000000000000e+02 1.710000000000000000e+02 1.100000000000000000e+02
9.908236787207141960e-01 -5.832528355226371808e+00 8.591815477032708870e+00 1.350000000000000000e+02 1.710000000000000000e+02 1.090000000000000000e+02
1.239081096308283225e+00 -5.754758747349073111e+00 8.507680947254192105e+00 1.370000000000000000e+02 1.740000000000000000e+02 9.300000000000000000e+01
1.055940127955747432e+00 -4.895653128943853183e+00 8.514582665276588358e+00 1.290000000000000000e+02 1.720000000000000000e+02 9.800000000000000000e+01
1.819311225823211586e+00 -6.423223556572946080e+00 8.545504930875972960e+00 1.300000000000000000e+02 1.700000000000000000e+02 1.060000000000000000e+02
7.591099385846653558e-01 -3.999993938149465578e+00 7.815039700592604888e+00 1.320000000000000000e+02 1.730000000000000000e+02 5.000000000000000000e+01
1.492491778102063460e+00 -4.159224280575431365e+00 8.222581121455723618e+00 1.670000000000000000e+02 1.730000000000000000e+02 1.420000000000000000e+02
1.762844921623136552e+00 -6.026410445904986091e+00 8.321155592870962181e+00 1.290000000000000000e+02 1.690000000000000000e+02 1.000000000000000000e+02
1.512890218332197279e+00 -5.470418134120253129e+00 8.541818896892626967e+00 1.440000000000000000e+02 1.800000000000000000e+02 1.000000000000000000e+02
6.714836474690460966e-01 -4.270965682443528699e+00 7.927995279696098407e+00 1.280000000000000000e+02 1.700000000000000000e+02 6.000000000000000000e+01
9.007843380019919799e-01 -4.966735715804331264e+00 8.672263972827877865e+00 1.270000000000000000e+02 1.690000000000000000e+02 1.050000000000000000e+02
1.030127677892657356e+00 -5.294638994751123207e+00 8.030133078116964640e+00 1.370000000000000000e+02 1.750000000000000000e+02 1.040000000000000000e+02
7.749276399567867069e-01 -4.643096196091590855e+00 8.372990043707453367e+00 1.230000000000000000e+02 1.670000000000000000e+02 8.800000000000000000e+01
1.461459617655880505e+00 -5.180249368307774382e+00 8.727365249012610349e+00 1.650000000000000000e+02 1.910000000000000000e+02 1.350000000000000000e+02
7.419118775258921605e-01 -5.404105385665144645e+00 7.749861897868712823e+00 1.290000000000000000e+02 1.710000000000000000e+02 8.800000000000000000e+01
1.539116730735127447e+00 -5.590221743592937997e+00 8.745394061505937344e+00 1.510000000000000000e+02 1.820000000000000000e+02 1.290000000000000000e+02
1.225778673550408593e+00 -6.243717480894562577e+00 8.964242492338158286e+00 1.310000000000000000e+02 1.700000000000000000e+02 1.050000000000000000e+02
1.787711579109610094e+00 -5.854613868980210079e+00 8.296646817334355717e+00 1.290000000000000000e+02 1.660000000000000000e+02 9.800000000000000000e+01
9.091482203628510339e-01 -4.186616455659438962e+00 7.947021026075234751e+00 1.320000000000000000e+02 1.730000000000000000e+02 5.400000000000000000e+01
9.653537789361807953e-01 -5.854578059342325780e+00 8.614762405563718417e+00 1.400000000000000000e+02 1.740000000000000000e+02 1.130000000000000000e+02
6.883954190500988224e-01 -4.319339062089155412e+00 7.538290945024074929e+00 1.310000000000000000e+02 1.650000000000000000e+02 1.100000000000000000e+02
2.151324840076476619e+00 -5.909387953361316725e+00 8.756168420322266499e+00 1.390000000000000000e+02 1.730000000000000000e+02 1.120000000000000000e+02
9.018477180646832236e-01 -5.811894766827710335e+00 8.476692235477926829e+00 1.380000000000000000e+02 1.760000000000000000e+02 1.090000000000000000e+02
1.225778673550408593e+00 -6.243717480894562577e+00 8.964242492338158286e+00 1.310000000000000000e+02 1.700000000000000000e+02 1.050000000000000000e+02
1.811417693406649709e+00 -5.921095319426964210e+00 8.295271577139347485e+00 1.290000000000000000e+02 1.680000000000000000e+02 1.000000000000000000e+02
1.038021210309219011e+00 -5.796762112405461131e+00 8.280368978197602203e+00 1.360000000000000000e+02 1.710000000000000000e+02 1.090000000000000000e+02
1.197762805005388564e+00 -4.595939540025370640e+00 7.946417756973553459e+00 1.170000000000000000e+02 1.610000000000000000e+02 6.800000000000000000e+01
1.553883917782719337e-01 -5.231618615495232660e+00 8.024839202114094405e+00 1.300000000000000000e+02 1.680000000000000000e+02 8.500000000000000000e+01
9.450166921949058052e-01 -3.641268103074042362e+00 7.569698892239065557e+00 1.330000000000000000e+02 1.690000000000000000e+02 3.900000000000000000e+01
2.128370245709811037e+00 -5.804936814808099754e+00 8.143275264031046845e+00 1.390000000000000000e+02 1.790000000000000000e+02 1.120000000000000000e+02
1.199110919935772283e-02 -5.071007940186235352e+00 8.056226671362511027e+00 1.320000000000000000e+02 1.700000000000000000e+02 8.600000000000000000e+01
9.126041720620711173e-01 -3.832926324107773564e+00 7.820144396637256357e+00 1.390000000000000000e+02 1.710000000000000000e+02 4.900000000000000000e+01
1.668112427659213193e+00 -5.575963316078779819e+00 8.467875907991713191e+00 1.430000000000000000e+02 1.750000000000000000e+02 8.800000000000000000e+01
6.531915430049628490e-01 -5.191056963614355979e+00 8.000913217712593450e+00 1.320000000000000000e+02 1.690000000000000000e+02 9.800000000000000000e+01
9.031667242624760172e-01 -3.588068624222209735e+00 7.900176230141331857e+00 1.390000000000000000e+02 1.690000000000000000e+02 4.800000000000000000e+01
7.758683398453812829e-01 -4.236083878710375394e+00 8.041163036264775243e+00 1.290000000000000000e+02 1.720000000000000000e+02 5.500000000000000000e+01
9.447917562060441643e-01 -5.450193515373408459e+00 8.039345589927698654e+00 1.400000000000000000e+02 1.750000000000000000e+02 1.090000000000000000e+02
7.952647266980618079e-01 -4.698928541043745355e+00 7.798925443955854853e+00 1.220000000000000000e+02 1.630000000000000000e+02 1.020000000000000000e+02
1.226944282624243376e+00 -4.027784870705623632e+00 8.162768787206848842e+00 1.450000000000000000e+02 1.500000000000000000e+02 1.300000000000000000e+02
1.902188102892793165e+00 -4.593132852441760505e+00 8.477528106404124131e+00 1.490000000000000000e+02 1.490000000000000000e+02 1.340000000000000000e+02
1.053112962405562625e+00 -4.858123100635449276e+00 7.859716834075219261e+00 1.440000000000000000e+02 1.850000000000000000e+02 5.400000000000000000e+01
1.350848042027355866e+00 -4.808998201059448085e+00 8.201178135111367951e+00 1.360000000000000000e+02 1.770000000000000000e+02 6.800000000000000000e+01
1.106936161522029671e+00 -3.949442683872883997e+00 7.742865589867207632e+00 1.260000000000000000e+02 1.690000000000000000e+02 5.200000000000000000e+01
4.082673969425171800e-01 -4.561885968186381923e+00 7.790694507556001014e+00 1.370000000000000000e+02 1.740000000000000000e+02 9.800000000000000000e+01
2.151324840076476619e+00 -5.909387953361316725e+00 8.756168420322266499e+00 1.390000000000000000e+02 1.730000000000000000e+02 1.130000000000000000e+02
1.178151694343512412e+00 -5.942025409483012055e+00 8.658299473823474202e+00 1.240000000000000000e+02 1.610000000000000000e+02 9.800000000000000000e+01
2.709998612926711736e-01 -4.991924445602787586e+00 8.093884499336656546e+00 1.340000000000000000e+02 1.720000000000000000e+02 9.100000000000000000e+01
5.492158470840660112e-01 -5.924541058946518390e+00 8.447658981884144325e+00 1.340000000000000000e+02 1.750000000000000000e+02 6.400000000000000000e+01
1.588226298639819012e+00 -6.356946590952098575e+00 8.606112260528760771e+00 1.250000000000000000e+02 1.620000000000000000e+02 1.000000000000000000e+02
6.121288510335485267e-01 -5.817477505455934228e+00 8.584167331767961429e+00 1.450000000000000000e+02 1.610000000000000000e+02 1.090000000000000000e+02
8.611326958634694106e-01 -3.903901562465464270e+00 7.948212205803666386e+00 1.400000000000000000e+02 1.730000000000000000e+02 4.400000000000000000e+01
8.397833703686961027e-01 -3.898635803461201199e+00 7.929582670552670187e+00 1.390000000000000000e+02 1.740000000000000000e+02 4.400000000000000000e+01
8.249779077500730695e-01 -4.103892948910194072e+00 7.933100002544369644e+00 1.300000000000000000e+02 1.710000000000000000e+02 5.300000000000000000e+01
1.106936161522029671e+00 -3.949442683872883997e+00 7.742865589867207632e+00 1.250000000000000000e+02 1.680000000000000000e+02 5.100000000000000000e+01
7.595189350401038153e-01 -4.698601349240118630e+00 8.374948101841189541e+00 1.220000000000000000e+02 1.650000000000000000e+02 8.800000000000000000e+01
8.556624252296766153e-01 -4.538542801723609799e+00 7.730485962178985204e+00 1.280000000000000000e+02 1.680000000000000000e+02 9.300000000000000000e+01
1.181418492888133276e+00 -5.058457037358735420e+00 8.280205368893978957e+00 1.330000000000000000e+02 1.730000000000000000e+02 8.000000000000000000e+01
1.291774442381556476e+00 -5.622128157750833743e+00 8.440217921396557799e+00 1.380000000000000000e+02 1.740000000000000000e+02 1.010000000000000000e+02
9.226653669299214044e-01 -4.945120551994790503e+00 8.608722129122117650e+00 1.280000000000000000e+02 1.710000000000000000e+02 1.000000000000000000e+02
1.691823688251517632e+00 -4.743528989366191162e+00 8.497722035004729335e+00 1.860000000000000000e+02 1.980000000000000000e+02 1.660000000000000000e+02
1.221126395827492273e+00 -5.219175061170519214e+00 8.278431371226819380e+00 1.330000000000000000e+02 1.700000000000000000e+02 9.000000000000000000e+01
1.150703285262289821e+00 -5.883877151250876736e+00 8.394116979557376013e+00 1.390000000000000000e+02 1.750000000000000000e+02 1.160000000000000000e+02
4.815841192347859456e-01 -5.010262571884420701e+00 8.382389162328774290e+00 1.330000000000000000e+02 1.740000000000000000e+02 1.100000000000000000e+02
1.520282710658221959e+00 -5.458455141919503539e+00 8.090924441432710168e+00 1.130000000000000000e+02 1.580000000000000000e+02 1.190000000000000000e+02
1.460702978233862748e+00 -5.038401147407157943e+00 8.500845702212298960e+00 1.400000000000000000e+02 1.760000000000000000e+02 9.600000000000000000e+01
1.755140569164794995e+00 -6.054165568823260735e+00 8.322132048790198411e+00 1.290000000000000000e+02 1.680000000000000000e+02 1.000000000000000000e+02
1.919355500608947329e+00 -5.348007175594602813e+00 8.422777019529982923e+00 1.460000000000000000e+02 1.790000000000000000e+02 4.800000000000000000e+01
1.248416315096734452e+00 -5.285216851819217077e+00 8.317653592550572128e+00 1.400000000000000000e+02 1.770000000000000000e+02 7.900000000000000000e+01
3.240664209871202961e-01 -5.919045244461750066e+00 8.528856451265676597e+00 1.340000000000000000e+02 1.730000000000000000e+02 4.900000000000000000e+01
1.685811528808523585e+00 -4.506120069411109874e+00 8.393393576625609143e+00 1.520000000000000000e+02 1.770000000000000000e+02 1.180000000000000000e+02
8.924204824447539153e-01 -4.668121316586423930e+00 8.587942836238774191e+00 1.280000000000000000e+02 1.700000000000000000e+02 1.060000000000000000e+02
1.008088185956368621e+00 -5.503965599984304014e+00 8.709505138510930777e+00 1.280000000000000000e+02 1.690000000000000000e+02 1.020000000000000000e+02
1.609984620590030779e+00 -5.083165178229607228e+00 8.406312573582640724e+00 1.370000000000000000e+02 1.740000000000000000e+02 9.600000000000000000e+01
9.444236620765118495e-01 -3.491521230265220765e+00 7.568137045233470417e+00 1.360000000000000000e+02 1.660000000000000000e+02 3.900000000000000000e+01
1.025567443804840106e+00 -6.063229829805300675e+00 8.263884081087308431e+00 1.380000000000000000e+02 1.740000000000000000e+02 9.000000000000000000e+01
1.295102594415036279e+00 -4.915187554445561879e+00 8.145862135117440062e+00 1.380000000000000000e+02 1.770000000000000000e+02 8.000000000000000000e+01
5.471708916104953691e-01 -4.768799523816459995e+00 8.108020246676716170e+00 1.180000000000000000e+02 1.620000000000000000e+02 9.900000000000000000e+01
1.351481974471655745e+00 -4.597595977010077384e+00 8.260221071414546756e+00 1.350000000000000000e+02 1.750000000000000000e+02 8.100000000000000000e+01
5.969348431224399398e-01 -4.962978116152460650e+00 8.085259924956293531e+00 1.380000000000000000e+02 1.760000000000000000e+02 1.030000000000000000e+02
8.158574127708172474e-01 -4.742158868662826876e+00 8.431823375693081601e+00 1.210000000000000000e+02 1.640000000000000000e+02 9.200000000000000000e+01
4.059668153338449881e-01 -4.677292926071251244e+00 7.894440147996393264e+00 1.390000000000000000e+02 1.740000000000000000e+02 9.700000000000000000e+01
1.383045838350994927e+00 -5.527349641969361294e+00 8.451598095658582110e+00 1.430000000000000000e+02 1.810000000000000000e+02 8.300000000000000000e+01
1.512583450887902803e+00 -5.486210291641399728e+00 8.091903470499577367e+00 1.110000000000000000e+02 1.560000000000000000e+02 1.160000000000000000e+02
1.151863801648102204e+00 -3.667939421570294289e+00 7.592645820770077769e+00 1.350000000000000000e+02 1.690000000000000000e+02 3.900000000000000000e+01
6.792851630541302255e-01 -4.957605008645409761e+00 8.037011771828774798e+00 1.370000000000000000e+02 1.750000000000000000e+02 9.900000000000000000e+01
8.759432779737361674e-01 -3.698644417016471397e+00 7.944689781123944528e+00 1.410000000000000000e+02 1.720000000000000000e+02 4.700000000000000000e+01
9.871785470632737924e-01 -4.577601440547359957e+00 7.657915640325447804e+00 1.460000000000000000e+02 1.870000000000000000e+02 4.500000000000000000e+01
1.748980158893107761e+00 -6.004478302471484952e+00 8.833633833902903021e+00 1.380000000000000000e+02 1.750000000000000000e+02 1.070000000000000000e+02
1.047295075608811521e+00 -4.251676670897256649e+00 8.037827218395641182e+00 1.320000000000000000e+02 1.740000000000000000e+02 5.700000000000000000e+01
2.151324840076476619e+00 -5.909387953361316725e+00 8.756168420322266499e+00 1.390000000000000000e+02 1.730000000000000000e+02 1.120000000000000000e+02
8.312661444911215725e-01 -4.686648596022656044e+00 8.429865344362966084e+00 1.230000000000000000e+02 1.660000000000000000e+02 9.400000000000000000e+01
1.091844409425685836e+00 -4.888076576151251906e+00 8.163515187645579374e+00 1.260000000000000000e+02 1.690000000000000000e+02 6.900000000000000000e+01
7.967728860504538213e-01 -4.982630129140241948e+00 8.251967110704109487e+00 1.230000000000000000e+02 1.650000000000000000e+02 8.100000000000000000e+01
1.151204298549205918e+00 -5.319224455447899125e+00 8.285685851707437877e+00 1.360000000000000000e+02 1.730000000000000000e+02 8.300000000000000000e+01
9.320619124036105818e-01 -4.652211571579203842e+00 8.502433093068871628e+00 1.280000000000000000e+02 1.700000000000000000e+02 1.050000000000000000e+02
8.571143505848531907e-01 -5.544537490848468586e+00 8.068562877184437099e+00 1.360000000000000000e+02 1.700000000000000000e+02 1.030000000000000000e+02
4.967730076542508644e-01 -5.684938905885552174e+00 8.040511199001533882e+00 1.150000000000000000e+02 1.450000000000000000e+02 8.900000000000000000e+01
1.524464638436840991e+00 -5.607767447618290824e+00 8.133086269497455945e+00 1.070000000000000000e+02 1.510000000000000000e+02 1.100000000000000000e+02
1.748980158893107761e+00 -6.004478302471484952e+00 8.833633833902903021e+00 1.380000000000000000e+02 1.750000000000000000e+02 1.070000000000000000e+02
9.450166921949058052e-01 -3.641268103074042362e+00 7.569698892239065557e+00 1.330000000000000000e+02 1.690000000000000000e+02 3.900000000000000000e+01
5.524519822860679552e-01 -4.503206006521090821e+00 8.043307674405479446e+00 1.200000000000000000e+02 1.610000000000000000e+02 7.700000000000000000e+01
1.025567443804840106e+00 -6.063229829805300675e+00 8.263884081087308431e+00 1.380000000000000000e+02 1.740000000000000000e+02 9.000000000000000000e+01
1.764797860265229223e+00 -6.467757531914889668e+00 8.550798806878843195e+00 1.300000000000000000e+02 1.690000000000000000e+02 1.060000000000000000e+02
8.118646381467975459e-01 -4.942906894529573769e+00 7.800093626177321937e+00 1.280000000000000000e+02 1.690000000000000000e+02 1.190000000000000000e+02
1.493524494822136006e+00 -5.545350337464080681e+00 8.810313691750716103e+00 1.560000000000000000e+02 1.820000000000000000e+02 1.390000000000000000e+02
1.004248808456306596e+00 -5.696820093434489252e+00 8.302730542445873496e+00 1.430000000000000000e+02 1.790000000000000000e+02 1.130000000000000000e+02
8.856874664140046427e-01 -5.725556818567264727e+00 8.252130720007732734e+00 1.270000000000000000e+02 1.640000000000000000e+02 1.000000000000000000e+02
1.258947806301639716e+00 -4.216258044239303615e+00 8.161976364950568552e+00 1.630000000000000000e+02 1.910000000000000000e+02 7.900000000000000000e+01
4.887567950635923753e-01 -4.829565316477606451e+00 7.622798688423766400e+00 1.420000000000000000e+02 1.800000000000000000e+02 9.900000000000000000e+01
4.949121126472570964e-01 -5.059075611328104571e+00 7.952084846597601064e+00 1.360000000000000000e+02 1.710000000000000000e+02 9.800000000000000000e+01
5.433366067984558567e-01 -4.961654017266645234e+00 7.701243104267650352e+00 1.360000000000000000e+02 1.770000000000000000e+02 9.700000000000000000e+01
1.715402002882816967e+00 -4.456754875371315983e+00 8.328870184312590297e+00 1.740000000000000000e+02 1.890000000000000000e+02 1.440000000000000000e+02
1.510819692204030451e+00 -5.574741446204109607e+00 8.113475158835580459e+00 1.080000000000000000e+02 1.530000000000000000e+02 1.110000000000000000e+02
1.919355500608947329e+00 -5.348007175594602813e+00 8.422777019529982923e+00 1.460000000000000000e+02 1.790000000000000000e+02 4.800000000000000000e+01
1.502205330003334227e+00 -3.490882205132898264e+00 6.884636744714090817e+00 1.410000000000000000e+02 1.780000000000000000e+02 4.700000000000000000e+01
1.433944762397776795e+00 -4.945478433944657581e+00 8.379447009243769173e+00 1.280000000000000000e+02 1.680000000000000000e+02 8.600000000000000000e+01
4.616202461146867719e-01 -4.755624900724325421e+00 7.808531620550717811e+00 1.360000000000000000e+02 1.720000000000000000e+02 9.700000000000000000e+01
1.025567443804840106e+00 -6.063229829805300675e+00 8.263884081087308431e+00 1.370000000000000000e+02 1.730000000000000000e+02 8.900000000000000000e+01
1.383107191839853867e+00 -4.805056540940999987e+00 8.566560301057370097e+00 1.250000000000000000e+02 1.670000000000000000e+02 8.300000000000000000e+01
1.092100008757166396e+00 -4.515843806688424777e+00 7.688906925249344937e+00 1.460000000000000000e+02 1.860000000000000000e+02 4.500000000000000000e+01
8.706008338093045307e-01 -5.585451905187567512e+00 7.863216261247978345e+00 1.300000000000000000e+02 1.680000000000000000e+02 8.900000000000000000e+01
1.374022479694860577e+00 -4.902360574320006492e+00 8.281976820217128221e+00 1.260000000000000000e+02 1.680000000000000000e+02 7.500000000000000000e+01
5.492158470840660112e-01 -5.924541058946518390e+00 8.447658981884144325e+00 1.340000000000000000e+02 1.750000000000000000e+02 6.300000000000000000e+01
7.585782351515092392e-01 -4.026874860963268965e+00 7.897216172237383702e+00 1.340000000000000000e+02 1.740000000000000000e+02 4.600000000000000000e+01
1.553883917782719337e-01 -5.231618615495232660e+00 8.024839202114094405e+00 1.300000000000000000e+02 1.680000000000000000e+02 8.500000000000000000e+01
6.129161806018064151e-01 -4.519442943331936746e+00 8.058603938131351896e+00 1.170000000000000000e+02 1.600000000000000000e+02 8.400000000000000000e+01
1.233140502533814242e+00 -5.693982715704638764e+00 8.487090807525447644e+00 1.390000000000000000e+02 1.750000000000000000e+02 9.300000000000000000e+01
2.111325554971374974e+00 -5.403312963408864356e+00 8.365505534549949829e+00 1.340000000000000000e+02 1.640000000000000000e+02 1.170000000000000000e+02
5.730446683588235057e-01 -4.366618398329472406e+00 7.835420209200176345e+00 1.260000000000000000e+02 1.650000000000000000e+02 6.700000000000000000e+01
5.925688816808654114e-01 -4.283792662569084086e+00 7.791880594596410248e+00 1.270000000000000000e+02 1.670000000000000000e+02 6.000000000000000000e+01
1.520282710658221959e+00 -5.458455141919503539e+00 8.090924441432710168e+00 1.130000000000000000e+02 1.580000000000000000e+02 1.190000000000000000e+02
7.312883426858880487e-01 -5.938487653131979904e+00 8.636334120703343942e+00 1.220000000000000000e+02 1.470000000000000000e+02 7.800000000000000000e+01
1.445861732780977293e+00 -4.705881400375333534e+00 8.478110924342852073e+00 1.350000000000000000e+02 1.700000000000000000e+02 9.400000000000000000e+01
1.358772237786536552e+00 -5.848893091702958458e+00 8.477671237741175148e+00 1.310000000000000000e+02 1.700000000000000000e+02 1.010000000000000000e+02
1.425775152683160352e+00 -5.176732063119695582e+00 8.546345921293813319e+00 1.500000000000000000e+02 1.850000000000000000e+02 1.010000000000000000e+02
1.015884582049809248e+00 -4.212950343368777162e+00 8.040181460853895956e+00 1.330000000000000000e+02 1.750000000000000000e+02 5.500000000000000000e+01
1.025567443804840106e+00 -6.063229829805300675e+00 8.263884081087308431e+00 1.380000000000000000e+02 1.740000000000000000e+02 9.000000000000000000e+01
1.687641760472898600e+00 -4.594216683667404766e+00 8.455562753283993871e+00 1.640000000000000000e+02 1.700000000000000000e+02 1.450000000000000000e+02
